year,title,genres,boxOffice,rank,category,winner
1997,Fargo,"Crime,Drama,Thriller",38640800,66,Best Directing,false
1997,Secrets et mensonges,"Drama",21065148,108,Best Directing,false
1997,Larry Flynt,"Biography,Drama",31700359,80,Best Directing,false
1997,Shine,"Biography,Drama,Music",56224069,42,Best Directing,false
1997,Independence Day,"Action,Adventure,Sci-Fi",480685730,1,Best Visual Effects,true
1997,DragonHeart,"Action,Adventure,Fantasy",80646778,29,Best Visual Effects,false
1997,Twister,"Action,Adventure,Drama",379502792,2,Best Visual Effects,false
1997,The English Patient,"Drama,Romance,War",123482745,19,Best Picture,true
1997,Fargo,"Crime,Drama,Thriller",38640800,66,Best Picture,false
1997,Jerry Maguire,"Comedy,Drama,Romance",241705569,4,Best Picture,false
1997,Secrets & Lies,"Drama",21065148,108,Best Picture,false
1997,Shine,"Biography,Drama,Music",56224069,42,Best Picture,false
1997,Sling Blade,"Drama",38426403,68,Best Adapted Screenplay,true
1997,Hamlet,"Drama",6930819,157,Best Adapted Screenplay,false
1997,The Crucible,"Drama,History",11523961,139,Best Adapted Screenplay,false
1997,The English Patient,"Drama,Romance,War",123482745,19,Best Adapted Screenplay,false
1997,Trainspotting,"Drama",25907802,97,Best Adapted Screenplay,false
1997,Fargo,"Crime,Drama,Thriller",38640800,66,Best Original Screenplay,true
1997,Jerry Maguire,"Comedy,Drama,Romance",241705569,4,Best Original Screenplay,false
1997,Lone Star,"Drama,Mystery",20833841,109,Best Original Screenplay,false
1997,Secrets & Lies,"Drama",21065148,108,Best Original Screenplay,false
1997,Shine,"Biography,Drama,Music",56224069,42,Best Original Screenplay,false
1996,Braveheart,"Biography,Drama,History",121716000,18,Best Cinematography,true
1996,Batman Forever,"Action,Adventure,Fantasy",296290090,2,Best Cinematography,false
1996,A Little Princess,"Drama,Family,Fantasy",16131084,114,Best Cinematography,false
1996,Sense and Sensibility,"Drama,Romance",69524269,39,Best Cinematography,false
1996,"Yao a yao, yao dao wai po qiao","Crime,Drama,Romance",3703000,171,Best Cinematography,false
1996,Braveheart,"Biography,Drama,History",121716000,18,Best Directing,true
1996,"Babe, le cochon devenu berger","Comedy,Drama,Family",107226000,27,Best Directing,false
1996,Le facteur,"Biography,Comedy,Drama",35176780,62,Best Directing,false
1996,Leaving Las Vegas,"Drama,Romance",51469038,57,Best Directing,false
1996,La dernière marche,"Crime,Drama",63413527,42,Best Directing,false
1996,Babe,"Comedy,Drama,Family",107226000,27,Best Visual Effects,true
1996,Apollo 13,"Adventure,Drama,History",279879072,3,Best Visual Effects,false
1996,Braveheart,"Biography,Drama,History",121716000,18,Best Picture,true
1996,Apollo 13,"Adventure,Drama,History",279879072,3,Best Picture,false
1996,Babe,"Comedy,Drama,Family",107226000,27,Best Picture,false
1996,Il postino,"Biography,Comedy,Drama",35176780,62,Best Picture,false
1996,Sense and Sensibility,"Drama,Romance",69524269,39,Best Picture,false
1996,Sense and Sensibility,"Drama,Romance",69524269,39,Best Adapted Screenplay,true
1996,Apollo 13,"Adventure,Drama,History",279879072,3,Best Adapted Screenplay,false
1996,Babe,"Comedy,Drama,Family",107226000,27,Best Adapted Screenplay,false
1996,Il postino,"Biography,Comedy,Drama",35176780,62,Best Adapted Screenplay,false
1996,Leaving Las Vegas,"Drama,Romance",51469038,57,Best Adapted Screenplay,false
1996,The Usual Suspects,"Crime,Mystery,Thriller",37579924,76,Best Original Screenplay,true
1996,Braveheart,"Biography,Drama,History",121716000,18,Best Original Screenplay,false
1996,Mighty Aphrodite,"Comedy,Fantasy,Romance",10787000,134,Best Original Screenplay,false
1996,Nixon,"Biography,Drama,History",21833145,98,Best Original Screenplay,false
1996,Toy Story,"Animation,Adventure,Comedy",308791935,1,Best Original Screenplay,false
1995,Legends of the Fall,"Drama,Romance,War",109954156,18,Best Cinematography,true
1995,Forrest Gump,"Drama,Romance",544916100,1,Best Cinematography,false
1995,The Shawshank Redemption,"Drama",46763423,52,Best Cinematography,false
1995,Trois couleurs: Rouge,"Drama,Mystery,Romance",6672081,147,Best Cinematography,false
1995,Wyatt Earp,"Adventure,Biography,Crime",41335800,56,Best Cinematography,false
1995,Forrest Gump,"Drama,Romance",544916100,1,Best Directing,true
1995,Trois couleurs: Rouge,"Drama,Mystery,Romance",6672081,147,Best Directing,false
1995,Pulp Fiction,"Crime,Drama",178082457,10,Best Directing,false
1995,Quiz Show,"Biography,Drama,History",40957321,57,Best Directing,false
1995,Coups de feu sur Broadway,"Comedy,Crime",22083166,99,Best Directing,false
1995,Forrest Gump,"Drama,Romance",544916100,1,Best Visual Effects,true
1995,The Mask,"Comedy,Fantasy",197898904,9,Best Visual Effects,false
1995,True Lies,"Action,Comedy,Thriller",241365978,3,Best Visual Effects,false
1995,Forrest Gump,"Drama,Romance",544916100,1,Best Picture,true
1995,Four Weddings and a Funeral,"Comedy,Drama,Romance",86956372,22,Best Picture,false
1995,The Shawshank Redemption,"Drama",46763423,52,Best Picture,false
1995,Pulp Fiction,"Crime,Drama",178082457,10,Best Picture,false
1995,Quiz Show,"Biography,Drama,History",40957321,57,Best Picture,false
1995,Forrest Gump,"Drama,Romance",544916100,1,Best Adapted Screenplay,true
1995,The Madness of King George,"Biography,Comedy,Drama",25144340,94,Best Adapted Screenplay,false
1995,The Shawshank Redemption,"Drama",46763423,52,Best Adapted Screenplay,false
1995,Quiz Show,"Biography,Drama,History",40957321,57,Best Adapted Screenplay,false
1995,Nobody's Fool,"Comedy,Drama",65154681,36,Best Adapted Screenplay,false
1995,Pulp Fiction,"Crime,Drama",178082457,10,Best Original Screenplay,true
1995,Four Weddings and a Funeral,"Comedy,Drama,Romance",86956372,22,Best Original Screenplay,false
1995,Bullets Over Broadway,"Comedy,Crime",22083166,99,Best Original Screenplay,false
1995,Heavenly Creatures,"Biography,Crime,Drama",5031072,157,Best Original Screenplay,false
1995,Trois couleurs: Rouge,"Drama,Mystery,Romance",6672081,147,Best Original Screenplay,false
1994,Schindler's List,"Biography,Drama,History",163314204,9,Best Cinematography,true
1994,Ba wang bie ji,"Drama,Music,Romance",8868709,137,Best Cinematography,false
1994,The Piano,"Drama,Music,Romance",68268600,37,Best Cinematography,false
1994,The Fugitive,"Action,Crime,Drama",312588792,3,Best Cinematography,false
1994,Searching for Bobby Fischer,"Biography,Drama",12352851,122,Best Cinematography,false
1994,La liste de Schindler,"Biography,Drama,History",163314204,9,Best Directing,true
1994,Les vestiges du jour,"Drama,Romance",39023445,66,Best Directing,false
1994,La leçon de piano,"Drama,Music,Romance",68268600,37,Best Directing,false
1994,Au nom du père,"Biography,Drama",42517697,60,Best Directing,false
1994,Short Cuts - Les Américains,"Comedy,Drama",10388664,130,Best Directing,false
1994,Jurassic Park,"Adventure,Sci-Fi,Thriller",684171599,1,Best Visual Effects,true
1994,Cliffhanger,"Action,Adventure,Thriller",142883658,10,Best Visual Effects,false
1994,The Nightmare Before Christmas,"Animation,Family,Fantasy",127640535,13,Best Visual Effects,false
1994,Schindler's List,"Biography,Drama,History",163314204,9,Best Picture,true
1994,In the Name of the Father,"Biography,Drama",42517697,60,Best Picture,false
1994,The Piano,"Drama,Music,Romance",68268600,37,Best Picture,false
1994,The Fugitive,"Action,Crime,Drama",312588792,3,Best Picture,false
1994,The Remains of the Day,"Drama,Romance",39023445,66,Best Picture,false
1994,Schindler's List,"Biography,Drama,History",163314204,9,Best Adapted Screenplay,true
1994,In the Name of the Father,"Biography,Drama",42517697,60,Best Adapted Screenplay,false
1994,The Age of Innocence,"Drama,Romance",54740000,50,Best Adapted Screenplay,false
1994,Shadowlands,"Biography,Drama,Romance",43931400,59,Best Adapted Screenplay,false
1994,The Remains of the Day,"Drama,Romance",39023445,66,Best Adapted Screenplay,false
1994,The Piano,"Drama,Music,Romance",68268600,37,Best Original Screenplay,true
1994,In the Line of Fire,"Action,Crime,Drama",173934281,7,Best Original Screenplay,false
1994,Sleepless in Seattle,"Comedy,Drama,Romance",215106110,5,Best Original Screenplay,false
1994,Philadelphia,"Drama",131451517,12,Best Original Screenplay,false
1994,Dave,"Comedy,Romance",107560207,17,Best Original Screenplay,false
1993,A River Runs Through It,"Drama",75586111,37,Best Cinematography,true
1993,Hoffa,"Biography,Crime,Drama",42241110,52,Best Cinematography,false
1993,Unforgiven,"Drama,Western",176013957,11,Best Cinematography,false
1993,L'amant,"Biography,Drama,Romance",8524597,125,Best Cinematography,false
1993,Howards End,"Drama,Romance",45182580,48,Best Cinematography,false
1993,Impitoyable,"Drama,Western",176013957,11,Best Directing,true
1993,Retour à Howards End,"Drama,Romance",45182580,48,Best Directing,false
1993,Le temps d'un week-end,"Drama",111178356,19,Best Directing,false
1993,The Crying Game,"Crime,Drama,Romance",108835260,20,Best Directing,false
1993,The Player,"Comedy,Crime,Drama",37768614,57,Best Directing,false
1993,Death Becomes Her,"Comedy,Fantasy,Horror",101655411,24,Best Visual Effects,true
1993,Alien³,"Action,Horror,Sci-Fi",96524064,28,Best Visual Effects,false
1993,Batman Returns,"Action,Crime,Fantasy",283327154,3,Best Visual Effects,false
1993,Unforgiven,"Drama,Western",176013957,11,Best Picture,true
1993,A Few Good Men,"Drama,Thriller",245931909,5,Best Picture,false
1993,Scent of a Woman,"Drama",111178356,19,Best Picture,false
1993,Howards End,"Drama,Romance",45182580,48,Best Picture,false
1993,The Crying Game,"Crime,Drama,Romance",108835260,20,Best Picture,false
1993,Howards End,"Drama,Romance",45182580,48,Best Adapted Screenplay,true
1993,Enchanted April,"Drama",22968295,84,Best Adapted Screenplay,false
1993,A River Runs Through It,"Drama",75586111,37,Best Adapted Screenplay,false
1993,Scent of a Woman,"Drama",111178356,19,Best Adapted Screenplay,false
1993,The Player,"Comedy,Crime,Drama",37768614,57,Best Adapted Screenplay,false
1993,The Crying Game,"Crime,Drama,Romance",108835260,20,Best Original Screenplay,true
1993,Unforgiven,"Drama,Western",176013957,11,Best Original Screenplay,false
1993,Lorenzo's Oil,"Drama",12678315,107,Best Original Screenplay,false
1993,Husbands and Wives,"Comedy,Drama,Romance",18366777,96,Best Original Screenplay,false
1993,Passion Fish,"Drama",9421437,119,Best Original Screenplay,false
1992,JFK,"Drama,History,Thriller",126729896,17,Best Cinematography,true
1992,Bugsy,"Biography,Crime,Drama",88405228,24,Best Cinematography,false
1992,The Prince of Tides,"Drama,Romance",134617678,16,Best Cinematography,false
1992,Terminator 2: Judgment Day,"Action,Sci-Fi",368718030,2,Best Cinematography,false
1992,Thelma & Louise,"Adventure,Crime,Drama",81649800,27,Best Cinematography,false
1992,Le silence des agneaux,"Crime,Drama,Thriller",235337259,4,Best Directing,true
1992,Bugsy,"Biography,Crime,Drama",88405228,24,Best Directing,false
1992,"Boyz'n the Hood, la loi de la rue","Crime,Drama",103507324,22,Best Directing,false
1992,JFK,"Drama,History,Thriller",126729896,17,Best Directing,false
1992,Thelma & Louise,"Adventure,Crime,Drama",81649800,27,Best Directing,false
1992,Terminator 2: Judgment Day,"Action,Sci-Fi",368718030,2,Best Visual Effects,true
1992,Backdraft,"Action,Crime,Drama",140163453,14,Best Visual Effects,false
1992,Hook,"Adventure,Comedy,Family",215378681,6,Best Visual Effects,false
1992,The Silence of the Lambs,"Crime,Drama,Thriller",235337259,4,Best Picture,true
1992,Bugsy,"Biography,Crime,Drama",88405228,24,Best Picture,false
1992,JFK,"Drama,History,Thriller",126729896,17,Best Picture,false
1992,Beauty and the Beast,"Animation,Family,Fantasy",394141716,1,Best Picture,false
1992,The Prince of Tides,"Drama,Romance",134617678,16,Best Picture,false
1992,The Silence of the Lambs,"Crime,Drama,Thriller",235337259,4,Best Adapted Screenplay,true
1992,Fried Green Tomatoes,"Drama",148353301,11,Best Adapted Screenplay,false
1992,Europa Europa,"Drama,History,War",10036328,117,Best Adapted Screenplay,false
1992,JFK,"Drama,History,Thriller",126729896,17,Best Adapted Screenplay,false
1992,The Prince of Tides,"Drama,Romance",134617678,16,Best Adapted Screenplay,false
1992,Thelma & Louise,"Adventure,Crime,Drama",81649800,27,Best Original Screenplay,true
1992,Boyz n the Hood,"Crime,Drama",103507324,22,Best Original Screenplay,false
1992,Bugsy,"Biography,Crime,Drama",88405228,24,Best Original Screenplay,false
1992,The Fisher King,"Comedy,Drama,Fantasy",75411883,31,Best Original Screenplay,false
1992,Grand Canyon,"Crime,Drama",59837436,43,Best Original Screenplay,false
1991,Dances with Wolves,"Adventure,Drama,Western",340786368,3,Best Cinematography,true
1991,Avalon,"Drama",29120472,75,Best Cinematography,false
1991,Dick Tracy,"Action,Comedy,Crime",191916643,9,Best Cinematography,false
1991,Henry & June,"Biography,Drama",21399780,90,Best Cinematography,false
1991,The Godfather: Part III,"Crime,Drama",123332214,17,Best Cinematography,false
1991,Danse avec les loups,"Adventure,Drama,Western",340786368,3,Best Directing,true
1991,Le mystère Von Bulow,"Biography,Drama,Mystery",28573492,78,Best Directing,false
1991,"Le parrain, 3ème partie","Crime,Drama",123332214,17,Best Directing,false
1991,Les affranchis,"Crime,Drama",86647328,26,Best Directing,false
1991,Les arnaqueurs,"Crime,Drama,Thriller",24876522,86,Best Directing,false
1991,Dances with Wolves,"Adventure,Drama,Western",340786368,3,Best Picture,true
1991,Ghost,"Drama,Fantasy,Romance",402617916,2,Best Picture,false
1991,Awakenings,"Biography,Drama",96378478,23,Best Picture,false
1991,The Godfather: Part III,"Crime,Drama",123332214,17,Best Picture,false
1991,Goodfellas,"Crime,Drama",86647328,26,Best Picture,false
1991,Total Recall,"Action,Sci-Fi,Thriller",220880454,7,Best Visual Effects,false
1991,Dances with Wolves,"Adventure,Drama,Western",340786368,3,Best Adapted Screenplay,true
1991,Awakenings,"Biography,Drama",96378478,23,Best Adapted Screenplay,false
1991,Reversal of Fortune,"Biography,Drama,Mystery",28573492,78,Best Adapted Screenplay,false
1991,Goodfellas,"Crime,Drama",86647328,26,Best Adapted Screenplay,false
1991,The Grifters,"Crime,Drama,Thriller",24876522,86,Best Adapted Screenplay,false
1991,Ghost,"Drama,Fantasy,Romance",402617916,2,Best Original Screenplay,true
1991,Alice,"Comedy,Romance",13563546,107,Best Original Screenplay,false
1991,Avalon,"Drama",29120472,75,Best Original Screenplay,false
1991,Green Card,"Comedy,Drama,Romance",55293234,38,Best Original Screenplay,false
1991,Metropolitan,"Comedy,Drama,Romance",5435684,132,Best Original Screenplay,false
1990,Glory,"Biography,Drama,History",51781900,43,Best Cinematography,true
1990,The Abyss,"Adventure,Drama,Sci-Fi",105109820,24,Best Cinematography,false
1990,Blaze,"Biography,Drama",36923304,53,Best Cinematography,false
1990,Born on the Fourth of July,"Biography,Drama,War",135103277,17,Best Cinematography,false
1990,The Fabulous Baker Boys,"Drama,Music,Romance",34933000,58,Best Cinematography,false
1990,Né un 4 juillet,"Biography,Drama,War",135103277,17,Best Directing,true
1990,My Left Foot,"Biography,Drama",28454744,65,Best Directing,false
1990,Henry V,"Action,Biography,Drama",19610921,82,Best Directing,false
1990,Le cercle des poètes disparus,"Comedy,Drama",185010023,11,Best Directing,false
1990,Crimes et délits,"Comedy,Drama",35231574,57,Best Directing,false
1990,The Abyss,"Adventure,Drama,Sci-Fi",105109820,24,Best Visual Effects,true
1990,The Adventures of Baron Munchausen,"Adventure,Comedy,Fantasy",15600427,102,Best Visual Effects,false
1990,Back to the Future Part II,"Adventure,Comedy,Sci-Fi",228705000,6,Best Visual Effects,false
1990,Driving Miss Daisy,"Drama",205725061,9,Best Picture,true
1990,Field of Dreams,"Drama,Family,Fantasy",124353036,19,Best Picture,false
1990,Dead Poets Society,"Comedy,Drama",185010023,11,Best Picture,false
1990,My Left Foot: The Story of Christy Brown,"Biography,Drama",28454744,65,Best Picture,false
1990,Born on the Fourth of July,"Biography,Drama,War",135103277,17,Best Picture,false
1990,Driving Miss Daisy,"Drama",205725061,9,Best Adapted Screenplay,true
1990,Enemies: A Love Story,"Comedy,Drama,Romance",14966322,93,Best Adapted Screenplay,false
1990,Field of Dreams,"Drama,Family,Fantasy",124353036,19,Best Adapted Screenplay,false
1990,My Left Foot: The Story of Christy Brown,"Biography,Drama",28454744,65,Best Adapted Screenplay,false
1990,Born on the Fourth of July,"Biography,Drama,War",135103277,17,Best Adapted Screenplay,false
1990,Dead Poets Society,"Comedy,Drama",185010023,11,Best Original Screenplay,true
1990,Crimes and Misdemeanors,"Comedy,Drama",35231574,57,Best Original Screenplay,false
1990,Do the Right Thing,"Comedy,Drama",53162708,41,Best Original Screenplay,false
1990,When Harry Met Sally...,"Comedy,Drama,Romance",179149548,12,Best Original Screenplay,false
1990,"Sex, Lies, and Videotape","Drama",47751481,44,Best Original Screenplay,false
1989,Mississippi Burning,"Crime,Drama,History",70246004,32,Best Cinematography,true
1989,The Unbearable Lightness of Being,"Drama,Romance",20313816,89,Best Cinematography,false
1989,Who Framed Roger Rabbit,"Animation,Adventure,Comedy",317598311,2,Best Cinematography,false
1989,Rain Man,"Drama",350835633,1,Best Cinematography,false
1989,Tequila Sunrise,"Crime,Drama,Romance",83823878,26,Best Cinematography,false
1989,Rain Man,"Drama",350835633,1,Best Directing,true
1989,Mississippi Burning,"Crime,Drama,History",70246004,32,Best Directing,false
1989,Un poisson nommé Wanda,"Comedy,Crime",128892235,13,Best Directing,false
1989,La dernière tentation du Christ,"Drama",15490044,104,Best Directing,false
1989,Working Girl - Quand les femmes s'en mêlent,"Comedy,Drama,Romance",129919999,12,Best Directing,false
1989,Who Framed Roger Rabbit,"Animation,Adventure,Comedy",317598311,2,Best Visual Effects,true
1989,Die Hard,"Action,Thriller",168507969,7,Best Visual Effects,false
1989,Willow,"Action,Adventure,Drama",116257821,15,Best Visual Effects,false
1989,Rain Man,"Drama",350835633,1,Best Picture,true
1989,Dangerous Liaisons,"Drama,Romance",70441000,31,Best Picture,false
1989,Mississippi Burning,"Crime,Drama,History",70246004,32,Best Picture,false
1989,The Accidental Tourist,"Drama,Romance",66243148,34,Best Picture,false
1989,Working Girl,"Comedy,Drama,Romance",129919999,12,Best Picture,false
1989,Dangerous Liaisons,"Drama,Romance",70441000,31,Best Adapted Screenplay,true
1989,Gorillas in the Mist: The Story of Dian Fossey,"Biography,Drama",50182572,42,Best Adapted Screenplay,false
1989,The Unbearable Lightness of Being,"Drama,Romance",20313816,89,Best Adapted Screenplay,false
1989,Little Dorrit,"Drama,Romance",2081212,175,Best Adapted Screenplay,false
1989,The Accidental Tourist,"Drama,Romance",66243148,34,Best Adapted Screenplay,false
1989,Rain Man,"Drama",350835633,1,Best Original Screenplay,true
1989,Big,"Comedy,Drama,Family",233386611,4,Best Original Screenplay,false
1989,Bull Durham,"Comedy,Romance,Sport",103304119,18,Best Original Screenplay,false
1989,A Fish Called Wanda,"Comedy,Crime",128892235,13,Best Original Screenplay,false
1989,Running on Empty,"Crime,Drama,Music",5755285,149,Best Original Screenplay,false
1988,The Last Emperor,"Biography,Drama,History",93686409,23,Best Cinematography,true
1988,Broadcast News,"Comedy,Drama,Romance",109161230,18,Best Cinematography,false
1988,Empire of the Sun,"Drama,History,War",47368422,50,Best Cinematography,false
1988,Hope and Glory,"Comedy,Drama,Romance",21344985,84,Best Cinematography,false
1988,Matewan,"Drama,History",3579162,147,Best Cinematography,false
1988,Le dernier empereur,"Biography,Drama,History",93686409,23,Best Directing,true
1988,Liaison fatale,"Drama,Thriller",333655326,2,Best Directing,false
1988,Hope and Glory: La guerre à sept ans,"Comedy,Drama,Romance",21344985,84,Best Directing,false
1988,Ma vie de chien,"Drama,Comedy",17775416,89,Best Directing,false
1988,Éclair de lune,"Comedy,Drama,Romance",171764324,5,Best Directing,false
1988,Innerspace,"Action,Adventure,Comedy",55153815,44,Best Visual Effects,true
1988,Predator,"Action,Adventure,Sci-Fi",127236717,12,Best Visual Effects,false
1988,The Last Emperor,"Biography,Drama,History",93686409,23,Best Picture,true
1988,Broadcast News,"Comedy,Drama,Romance",109161230,18,Best Picture,false
1988,Hope and Glory,"Comedy,Drama,Romance",21344985,84,Best Picture,false
1988,Fatal Attraction,"Drama,Thriller",333655326,2,Best Picture,false
1988,Moonstruck,"Comedy,Drama,Romance",171764324,5,Best Picture,false
1988,The Last Emperor,"Biography,Drama,History",93686409,23,Best Adapted Screenplay,true
1988,Full Metal Jacket,"Drama,War",98741849,21,Best Adapted Screenplay,false
1988,The Dead,"Drama",9308266,109,Best Adapted Screenplay,false
1988,Fatal Attraction,"Drama,Thriller",333655326,2,Best Adapted Screenplay,false
1988,Mitt liv som hund,"Drama,Comedy",17775416,89,Best Adapted Screenplay,false
1988,Moonstruck,"Comedy,Drama,Romance",171764324,5,Best Original Screenplay,true
1988,Au revoir les enfants,"Drama,War",9676217,107,Best Original Screenplay,false
1988,Broadcast News,"Comedy,Drama,Romance",109161230,18,Best Original Screenplay,false
1988,Hope and Glory,"Comedy,Drama,Romance",21344985,84,Best Original Screenplay,false
1988,Radio Days,"Comedy",31508619,66,Best Original Screenplay,false
1987,The Mission,"Adventure,Drama,History",38224011,49,Best Cinematography,true
1987,A Room with a View,"Drama,Romance",46545949,41,Best Cinematography,false
1987,Peggy Sue Got Married,"Comedy,Drama,Fantasy",91869907,19,Best Cinematography,false
1987,Platoon,"Drama,War",307537854,3,Best Cinematography,false
1987,Star Trek IV: The Voyage Home,"Adventure,Comedy,Sci-Fi",243563153,5,Best Cinematography,false
1987,Platoon,"Drama,War",307537854,3,Best Directing,true
1987,Blue Velvet,"Drama,Mystery,Thriller",18983726,73,Best Directing,false
1987,Chambre avec vue,"Drama,Romance",46545949,41,Best Directing,false
1987,Mission,"Adventure,Drama,History",38224011,49,Best Directing,false
1987,Hannah et ses soeurs,"Comedy,Drama",88986571,24,Best Directing,false
1987,Aliens,"Action,Adventure,Sci-Fi",189055750,7,Best Visual Effects,true
1987,Little Shop of Horrors,"Comedy,Horror,Musical",86019194,26,Best Visual Effects,false
1987,Poltergeist II: The Other Side,"Horror",91012596,20,Best Visual Effects,false
1987,Platoon,"Drama,War",307537854,3,Best Picture,true
1987,A Room with a View,"Drama,Romance",46545949,41,Best Picture,false
1987,Hannah and Her Sisters,"Comedy,Drama",88986571,24,Best Picture,false
1987,Children of a Lesser God,"Drama,Romance",70713837,33,Best Picture,false
1987,The Mission,"Adventure,Drama,History",38224011,49,Best Picture,false
1987,A Room with a View,"Drama,Romance",46545949,41,Best Adapted Screenplay,true
1987,Crimes of the Heart,"Comedy,Drama",50850210,41,Best Adapted Screenplay,false
1987,The Color of Money,"Drama,Sport",116092640,12,Best Adapted Screenplay,false
1987,Children of a Lesser God,"Drama,Romance",70713837,33,Best Adapted Screenplay,false
1987,Stand by Me,"Adventure,Drama",116078059,13,Best Adapted Screenplay,false
1987,Hannah and Her Sisters,"Comedy,Drama",88986571,24,Best Original Screenplay,true
1987,Crocodile Dundee,"Adventure,Comedy",387689700,2,Best Original Screenplay,false
1987,My Beautiful Laundrette,"Comedy,Drama,Romance",5442429,127,Best Original Screenplay,false
1987,Platoon,"Drama,War",307537854,3,Best Original Screenplay,false
1987,Salvador,"Drama,History,Thriller",3330000,153,Best Original Screenplay,false
1986,Out of Africa,"Biography,Drama,Romance",200329999,5,Best Cinematography,true
1986,The Color Purple,"Drama",226476084,4,Best Cinematography,false
1986,Murphy's Romance,"Comedy,Drama,Romance",70754028,27,Best Cinematography,false
1986,Ran,"Action,Drama",8101568,117,Best Cinematography,false
1986,Witness,"Crime,Drama,Romance",158026083,8,Best Cinematography,false
1986,Out of Africa - Souvenirs d'Afrique,"Biography,Drama,Romance",200329999,5,Best Directing,true
1986,Ran,"Action,Drama",8101568,117,Best Directing,false
1986,Le baiser de la femme-araignée,"Drama",39186774,53,Best Directing,false
1986,L'honneur des Prizzi,"Comedy,Crime,Drama",61409999,30,Best Directing,false
1986,Witness: Témoin sous surveillance,"Crime,Drama,Romance",158026083,8,Best Directing,false
1986,Cocoon,"Comedy,Drama,Sci-Fi",175060185,6,Best Visual Effects,true
1986,Young Sherlock Holmes,"Adventure,Fantasy,Mystery",45399700,45,Best Visual Effects,false
1986,Return to Oz,"Adventure,Family,Fantasy",25616942,69,Best Visual Effects,false
1986,Out of Africa,"Biography,Drama,Romance",200329999,5,Best Picture,true
1986,Prizzi's Honor,"Comedy,Crime,Drama",61409999,30,Best Picture,false
1986,The Color Purple,"Drama",226476084,4,Best Picture,false
1986,Kiss of the Spider Woman,"Drama",39186774,53,Best Picture,false
1986,Witness,"Crime,Drama,Romance",158026083,8,Best Picture,false
1986,Out of Africa,"Biography,Drama,Romance",200329999,5,Best Adapted Screenplay,true
1986,Prizzi's Honor,"Comedy,Crime,Drama",61409999,30,Best Adapted Screenplay,false
1986,The Color Purple,"Drama",226476084,4,Best Adapted Screenplay,false
1986,Kiss of the Spider Woman,"Drama",39186774,53,Best Adapted Screenplay,false
1986,The Trip to Bountiful,"Drama",17173322,95,Best Adapted Screenplay,false
1986,Witness,"Crime,Drama,Romance",158026083,8,Best Original Screenplay,true
1986,Brazil,"Drama,Sci-Fi",22837010,80,Best Original Screenplay,false
1986,La historia oficial,"Drama,History,War",67679,183,Best Original Screenplay,false
1986,The Purple Rose of Cairo,"Comedy,Fantasy,Romance",24452065,73,Best Original Screenplay,false
1986,Back to the Future,"Adventure,Comedy,Sci-Fi",484402452,1,Best Original Screenplay,false
1985,The Killing Fields,"Biography,Drama,History",81198680,26,Best Cinematography,true
1985,Amadeus,"Biography,Drama,History",121616887,12,Best Cinematography,false
1985,The River,"Drama",26886557,70,Best Cinematography,false
1985,A Passage to India,"Adventure,Drama,History",63619108,34,Best Cinematography,false
1985,The Natural,"Drama,Sport",112207630,14,Best Cinematography,false
1985,Amadeus,"Biography,Drama,History",121616887,12,Best Directing,true
1985,La route des Indes,"Adventure,Drama,History",63619108,34,Best Directing,false
1985,Les saisons du coeur,"Drama",81669776,25,Best Directing,false
1985,La déchirure,"Biography,Drama,History",81198680,26,Best Directing,false
1985,Broadway Danny Rose,"Comedy",24805162,73,Best Directing,false
1985,Indiana Jones and the Temple of Doom,"Action,Adventure",420896434,3,Best Visual Effects,true
1985,2010: The Year We Make Contact,"Adventure,Mystery,Sci-Fi",94068000,17,Best Visual Effects,false
1985,Ghost Busters,"Action,Comedy,Fantasy",558399170,1,Best Visual Effects,false
1985,Amadeus,"Biography,Drama,History",121616887,12,Best Picture,true
1985,The Killing Fields,"Biography,Drama,History",81198680,26,Best Picture,false
1985,A Passage to India,"Adventure,Drama,History",63619108,34,Best Picture,false
1985,Places in the Heart,"Drama",81669776,25,Best Picture,false
1985,A Soldier's Story,"Crime,Drama,Mystery",51061951,46,Best Picture,false
1985,Amadeus,"Biography,Drama,History",121616887,12,Best Adapted Screenplay,true
1985,"Greystoke: The Legend of Tarzan, Lord of the Apes","Adventure,Drama",107406000,15,Best Adapted Screenplay,false
1985,The Killing Fields,"Biography,Drama,History",81198680,26,Best Adapted Screenplay,false
1985,A Passage to India,"Adventure,Drama,History",63619108,34,Best Adapted Screenplay,false
1985,A Soldier's Story,"Crime,Drama,Mystery",51061951,46,Best Adapted Screenplay,false
1985,Places in the Heart,"Drama",81669776,25,Best Original Screenplay,true
1985,Broadway Danny Rose,"Comedy",24805162,73,Best Original Screenplay,false
1985,Beverly Hills Cop,"Action,Comedy,Crime",549339518,2,Best Original Screenplay,false
1985,Splash,"Comedy,Fantasy,Romance",145314000,11,Best Original Screenplay,false
1984,Fanny och Alexander,"Drama",12080356,89,Best Cinematography,true
1984,Flashdance,"Drama,Music,Romance",230607000,3,Best Cinematography,false
1984,The Right Stuff,"Adventure,Biography,Drama",52245000,31,Best Cinematography,false
1984,WarGames,"Sci-Fi,Thriller",193350240,5,Best Cinematography,false
1984,Zelig,"Comedy",28670636,53,Best Cinematography,false
1984,Tendres passions,"Comedy,Drama",263469078,2,Best Directing,true
1984,Tendre bonheur,"Drama,Music",20516791,66,Best Directing,false
